46514.60    -0.08004995
46514.70    -0.27297461
46514.80    -0.22833727
46514.90    -0.18525666
46515.00    -0.15763146
46515.10    -0.16475958
46515.20    -0.10400493
46515.30    -0.10078949
46515.40    -0.15758750
46515.50    -0.05493313
46515.60    -0.12891223
46515.70    -0.18374662
46515.80    -0.18648268
46515.90    -0.15507364
46516.00    -0.16089688
46516.10    -0.27533138
46516.20     0.05929057
46516.30    -0.10288712
46516.40    -0.17789917
46516.50    -0.24201116
46516.60    -0.27266511
46516.70    -0.22261003
46516.80    -0.16541380
46516.90    -0.10596141
46517.00    -0.04039109
46517.10     0.03272021
46517.20     0.06543496
46517.30     0.05875158
46517.40     0.03590043
46517.50     0.03201405
46517.60     0.03360192
46517.70     0.01249091
46517.80     0.06775536
46517.90     0.06395978
46518.00     0.05053886
46518.10     0.06239864
46518.20     0.13186848
46518.30     0.08239598
46518.40     0.06496770
46518.50     0.08345271
46518.60     0.08750075
46518.70     0.10087610
46518.80     0.08701474
46518.90     0.09660301
46519.00     0.08284405
46519.10     0.07666601
46519.20     0.03469634
46519.30     0.05336904
46519.40     0.04052031
46519.50     0.05347906
46519.60     0.02082451
46519.70     0.03436908
46519.80     0.03666998
46519.90     0.00145803
46520.00    -0.01660698
46520.10    -0.03213956
46520.20    -0.02304373
46520.30    -0.03715944
46520.40    -0.06281526
46520.50    -0.09683955
46520.60    -0.08766527
46520.70    -0.10406484
46520.80    -0.11224509
46520.90    -0.13951831
46521.00    -0.15826011
46521.10    -0.15172663
46521.20    -0.19791348
46521.30    -0.22801557
46521.40    -0.24036317
46521.50    -0.26116043
46521.60    -0.28639823
46521.70    -0.31061748
46521.80    -0.32495496
46521.90    -0.34961978
46522.00    -0.35451728
46522.10    -0.40267789
46522.20    -0.44105139
46522.30    -0.39627397
46522.40    -0.46345302
46522.50    -0.48062032
46522.60    -0.49128327
46522.70    -0.45592788
46522.80    -0.51607352
46522.90    -0.56340635
46523.00    -0.58542150
46523.10    -0.61720830
46523.20    -0.62774354
46523.30    -0.63821924
46523.40    -0.65823948
46523.50    -0.65039027
46523.60    -0.65086478
46523.70    -0.66318858
46523.80    -0.65622693
46523.90    -0.58460540
